,response_id,gispropnum,collected_date,time_of_day,group,location,ground_syringes,kiosk_syringes,total_syringes,precinct,borough,district,property_type,kiosk_site,latitude,longitude
11348,G-000098,X155,2018-07-24,Daily,CP/NYHRE,Patterson Playground,100.0,500.0,600.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11349,G-000094,X155,2018-07-20,Daily,CP/NYHRE,Patterson Playground,250.0,400.0,650.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11350,G-000046,X155,2018-06-25,Daily,CP/NYHRE,Patterson Playground,150.0,450.0,600.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11351,G-000029,X155,2018-06-13,Daily,CP/NYHRE,Patterson Playground,50.0,60.0,110.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11352,G-000032,X155,2018-06-13,Daily,CP/NYHRE,Patterson Playground,4.0,40.0,44.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11353,G-000527,X155,2018-11-22,Daily,CP/NYHRE,Patterson Playground,250.0,3.0,253.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11354,G-000611,X155,2018-11-22,Daily,CP/NYHRE,Patterson Playground,10.0,,10.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11355,G-000616,X155,2018-06-22,Daily,CP/NYHRE,Patterson Playground,10.0,3.0,13.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11356,G-000594,X155,2018-07-22,Daily,CP/NYHRE,Patterson Playground,6.0,4.0,10.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11357,G-000673,X155,2018-12-22,Daily,CP/NYHRE,Patterson Playground,15.0,2.0,17.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11358,G-000699,X155,2018-07-22,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11359,G-001662,X155,2019-03-26,Daily,CP/NYHRE,Patterson Playground,,9.0,9.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11360,G-004890,X155,2019-10-29,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11361,G-004761,X155,2019-10-18,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11362,G-004710,X155,2019-10-15,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11363,G-004781,X155,2019-10-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11364,G-005189,X155,2019-11-12,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11365,G-005206,X155,2019-11-15,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11366,G-005147,X155,2019-11-01,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11367,G-005164,X155,2019-11-08,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11368,G-005081,X155,2019-11-05,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11369,G-003861,X155,2019-07-30,Daily,CP/NYHRE,Patterson Playground,,12.0,12.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11370,G-004114,X155,2019-08-13,Daily,CP/NYHRE,Patterson Playground,,7.0,7.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11371,G-003981,X155,2019-08-06,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11372,G-003559,X155,2019-07-09,Daily,CP/NYHRE,Patterson Playground,,30.0,30.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11373,G-003633,X155,2019-07-23,Daily,CP/NYHRE,Patterson Playground,,12.0,12.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11374,G-003668,X155,2019-07-16,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11375,G-004642,X155,2019-10-08,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11376,G-004506,X155,2019-09-27,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11377,G-004553,X155,2019-10-04,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11378,G-004422,X155,2019-09-17,Daily,CP/NYHRE,Patterson Playground,,3.0,3.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11379,G-004473,X155,2019-09-24,Daily,CP/NYHRE,Patterson Playground,,3.0,3.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11380,G-004317,X155,2019-09-02,Daily,CP/NYHRE,Patterson Playground,,3.0,3.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11381,G-004297,X155,2019-08-30,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11382,G-004223,X155,2019-08-27,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11383,G-004169,X155,2019-08-20,Daily,CP/NYHRE,Patterson Playground,,4.0,4.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11384,G-003472,X155,2019-07-02,Daily,CP/NYHRE,Patterson Playground,,13.0,13.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11385,G-002971,X155,2019-05-28,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11386,G-002525,X155,2019-05-07,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11387,G-002466,X155,2019-04-30,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11388,G-002833,X155,2019-05-14,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11389,G-002939,X155,2019-05-21,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11390,G-001250,X155,2019-02-25,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11391,G-001309,X155,2019-03-04,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11392,G-001663,X155,2019-03-26,Daily,CP/NYHRE,Patterson Playground,,3.0,3.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11393,G-001828,X155,2019-04-02,Daily,CP/NYHRE,Patterson Playground,40.0,5.0,45.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11394,G-001886,X155,2019-04-09,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11395,G-002112,X155,2019-04-16,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11396,G-001172,X155,2019-02-18,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11397,G-001083,X155,2019-02-11,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11398,G-001054,X155,2019-02-04,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11399,G-000819,X155,2019-01-24,Daily,CP/NYHRE,Patterson Playground,,4.0,4.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11400,G-000860,X155,2019-01-28,Daily,CP/NYHRE,Patterson Playground,15.0,2.0,17.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11401,G-000794,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11402,G-000786,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11403,G-000771,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,,4.0,4.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11404,G-000746,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,,1.0,1.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11405,G-000558,X155,2018-08-22,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11406,G-000568,X155,2018-12-22,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11407,G-000392,X155,2018-12-12,Daily,CP/NYHRE,Patterson Playground,8.0,,8.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11408,G-000310,X155,2018-12-03,Daily,CP/NYHRE,Patterson Playground,10.0,,10.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11409,G-000700,X155,2018-06-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11410,G-000674,X155,2018-11-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11411,G-000245,X155,2018-10-22,Daily,CP/NYHRE,Patterson Playground,7.0,,7.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11412,G-000649,X155,2018-08-22,Daily,CP/NYHRE,Patterson Playground,2.0,4.0,6.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11413,G-000393,X155,2018-12-12,Daily,CP/NYHRE,Patterson Playground,,2.0,2.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11414,G-000539,X155,2018-06-22,Daily,CP/NYHRE,Patterson Playground,15.0,,15.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11415,G-000567,X155,2018-06-22,Daily,CP/NYHRE,Patterson Playground,125.0,1.0,126.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11416,G-000557,X155,2018-09-22,Daily,CP/NYHRE,Patterson Playground,10.0,1.0,11.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11417,G-000707,X155,2018-06-22,Daily,CP/NYHRE,Patterson Playground,,17.0,17.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11418,G-000745,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,7.0,14.0,21.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11419,G-000770,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,7.0,,7.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11420,G-000785,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,35.0,36.0,71.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11421,G-000793,X155,2019-01-22,Daily,CP/NYHRE,Patterson Playground,5.0,1.0,6.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11422,G-000861,X155,2019-01-28,Daily,CP/NYHRE,Patterson Playground,,8.0,8.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11423,G-000818,X155,2019-01-24,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11424,G-001053,X155,2019-02-04,Daily,CP/NYHRE,Patterson Playground,60.0,6.0,66.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11425,G-001082,X155,2019-02-11,Daily,CP/NYHRE,Patterson Playground,80.0,10.0,90.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11426,G-001171,X155,2019-02-18,Daily,CP/NYHRE,Patterson Playground,100.0,3.0,103.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11427,G-002113,X155,2019-04-16,Daily,CP/NYHRE,Patterson Playground,,6.0,6.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11428,G-001885,X155,2019-04-09,Daily,CP/NYHRE,Patterson Playground,1.0,17.0,18.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11429,G-001829,X155,2019-04-02,Daily,CP/NYHRE,Patterson Playground,,4.0,4.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11430,G-001308,X155,2019-03-04,Daily,CP/NYHRE,Patterson Playground,100.0,33.0,133.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11431,G-001249,X155,2019-02-25,Daily,CP/NYHRE,Patterson Playground,3.0,3.0,6.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11432,G-002834,X155,2019-05-14,Daily,CP/NYHRE,Patterson Playground,,46.0,46.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11433,G-002465,X155,2019-04-30,Daily,CP/NYHRE,Patterson Playground,52.0,12.0,64.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11434,G-002524,X155,2019-05-07,Daily,CP/NYHRE,Patterson Playground,,6.0,6.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11435,G-003151,X155,2019-06-04,Daily,CP/NYHRE,Patterson Playground,53.0,11.0,64.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11436,G-002970,X155,2019-05-28,Daily,CP/NYHRE,Patterson Playground,,36.0,36.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11437,G-003471,X155,2019-07-02,Daily,CP/NYHRE,Patterson Playground,2.0,150.0,152.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11438,G-004168,X155,2019-08-20,Daily,CP/NYHRE,Patterson Playground,,160.0,160.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11439,G-004222,X155,2019-08-27,Daily,CP/NYHRE,Patterson Playground,2.0,450.0,452.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11440,G-004224,X155,2019-08-27,Daily,CP/NYHRE,Patterson Playground,,450.0,450.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11441,G-004296,X155,2019-08-30,Daily,CP/NYHRE,Patterson Playground,,250.0,250.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11442,G-004316,X155,2019-09-02,Daily,CP/NYHRE,Patterson Playground,11.0,200.0,211.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11443,G-004472,X155,2019-09-24,Daily,CP/NYHRE,Patterson Playground,12.0,250.0,262.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11444,G-004421,X155,2019-09-17,Daily,CP/NYHRE,Patterson Playground,1.0,500.0,501.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11445,G-004552,X155,2019-10-04,Daily,CP/NYHRE,Patterson Playground,3.0,33.0,36.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11446,G-004505,X155,2019-09-27,Daily,CP/NYHRE,Patterson Playground,6.0,160.0,166.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11447,G-004641,X155,2019-10-08,Daily,CP/NYHRE,Patterson Playground,,31.0,31.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11448,G-003667,X155,2019-07-16,Daily,CP/NYHRE,Patterson Playground,,250.0,250.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11449,G-003632,X155,2019-07-23,Daily,CP/NYHRE,Patterson Playground,28.0,450.0,478.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11450,G-003558,X155,2019-07-09,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11451,G-003980,X155,2019-08-06,Daily,CP/NYHRE,Patterson Playground,35.0,650.0,685.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11452,G-004113,X155,2019-08-13,Daily,CP/NYHRE,Patterson Playground,10.0,350.0,360.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11453,G-003860,X155,2019-07-30,Daily,CP/NYHRE,Patterson Playground,30.0,500.0,530.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11454,G-005080,X155,2019-11-05,Daily,CP/NYHRE,Patterson Playground,,31.0,31.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11455,G-005163,X155,2019-11-08,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11456,G-005146,X155,2019-11-01,Daily,CP/NYHRE,Patterson Playground,,12.0,12.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11457,G-005188,X155,2019-11-12,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11458,G-005207,X155,2019-11-15,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11459,G-004780,X155,2019-10-22,Daily,CP/NYHRE,Patterson Playground,2.0,35.0,37.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11460,G-004709,X155,2019-10-15,Daily,CP/NYHRE,Patterson Playground,,52.0,52.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11461,G-004760,X155,2019-10-18,Daily,CP/NYHRE,Patterson Playground,,16.0,16.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11462,G-004889,X155,2019-10-29,Daily,CP/NYHRE,Patterson Playground,,24.0,24.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11463,G-000706,X155,2018-07-22,Daily,CP/NYHRE,Patterson Playground,9.0,3.0,12.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11464,G-000612,X155,2018-10-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11465,G-000617,X155,2018-12-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11466,G-000595,X155,2018-06-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11467,G-000183,X155,2018-09-25,Daily,CP/NYHRE,Patterson Playground,,3.0,3.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11468,G-000650,X155,2018-07-22,Daily,CP/NYHRE,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11469,G-001402,X155,2019-03-14,Daily,Parks,Patterson Playground,,,0.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11470,G-006335,X155,2020-07-31,Daily,BBP,Patterson Playground,9.0,,9.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11471,G-006326,X155,2020-08-01,Daily,BBP,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11472,G-006366,X155,2020-08-07,Daily,BBP,Patterson Playground,31.0,,31.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11473,G-006368,X155,2020-08-08,Daily,BBP,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11474,G-006393,X155,2020-08-18,Daily,BBP,Patterson Playground,31.0,,31.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11475,G-006310,X155,2020-07-28,Daily,BBP,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11476,G-006307,X155,2020-07-25,Daily,BBP,Patterson Playground,16.0,,16.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11477,G-006303,X155,2020-07-24,Daily,BBP,Patterson Playground,12.0,,12.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11478,G-006282,X155,2020-07-21,Daily,Parks,Patterson Playground,17.0,,17.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11479,G-006285,X155,2020-07-22,Daily,Parks,Patterson Playground,36.0,,36.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11480,G-006287,X155,2020-07-23,Daily,Parks,Patterson Playground,11.0,,11.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11481,G-006279,X155,2020-07-20,Daily,Parks,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11482,G-006193,X155,2020-07-07,Daily,Parks,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11483,G-006187,X155,2020-07-05,Daily,Parks,Patterson Playground,16.0,,16.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11484,G-006190,X155,2020-07-06,Daily,Parks,Patterson Playground,47.0,,47.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11485,G-006243,X155,2020-07-14,Daily,Parks,Patterson Playground,12.0,,12.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11486,G-006236,X155,2020-07-12,Daily,Parks,Patterson Playground,11.0,,11.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11487,G-006240,X155,2020-07-13,Daily,BBP,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11488,G-006233,X155,2020-07-16,Daily,Parks,Patterson Playground,9.0,,9.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11489,G-006195,X155,2020-07-08,Daily,Parks,Patterson Playground,16.0,,16.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11490,G-006198,X155,2020-07-09,Daily,Parks,Patterson Playground,11.0,,11.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11491,G-006231,X155,2020-07-15,Daily,Parks,Patterson Playground,10.0,,10.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11492,G-006122,X155,2020-06-23,Daily,Parks,Patterson Playground,26.0,,26.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11493,G-006100,X155,2020-06-17,Daily,Parks,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11494,G-006097,X155,2020-06-16,Daily,Parks,Patterson Playground,14.0,,14.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11495,G-006102,X155,2020-06-18,Daily,Parks,Patterson Playground,11.0,,11.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11496,G-006171,X155,2020-07-04,Daily,Parks,Patterson Playground,36.0,,36.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11497,G-006165,X155,2020-06-28,Daily,Parks,Patterson Playground,17.0,,17.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11498,G-006168,X155,2020-06-29,Daily,Parks,Patterson Playground,36.0,,36.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11499,G-006091,X155,2020-06-14,Daily,Parks,Patterson Playground,8.0,,8.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11500,G-006094,X155,2020-06-15,Daily,Parks,Patterson Playground,11.0,,11.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
11501,G-006059,X155,2020-06-11,Daily,Parks,Patterson Playground,9.0,,9.0,40.0,Bronx,X-01,PARK,True,40.81578291203226,-73.92228540808416
